ID,emotion
2998,2
2999,3
3000,4
3001,6
3002,4
3003,0
3004,5
3005,0
3006,4
3007,2
3008,4
3009,2
3010,3
3011,2
3012,4
3013,0
3014,0
3015,3
3016,3
3017,3
3018,4
3019,3
3020,0
3021,0
3022,3
3023,5
3024,4
3025,0
3026,3
3027,3
3028,2
3029,3
3030,4
3031,3
3032,6
3033,5
3034,3
3035,6
3036,5
3037,3
3038,3
3039,5
3040,6
3041,0
3042,6
3043,6
3044,3
3045,6
3046,3
3047,3
3048,3
3049,3
3050,5
3051,6
3052,3
3053,3
3054,6
3055,5
3056,2
3057,3
3058,4
3059,4
3060,2
3061,6
3062,3
3063,6
3064,3
3065,2
3066,6
3067,5
3068,6
3069,2
3070,6
3071,0
3072,0
3073,5
3074,5
3075,4
3076,5
3077,3
3078,2
3079,5
3080,6
3081,6
3082,5
3083,4
3084,3
3085,5
3086,0
3087,5
3088,1
3089,5
3090,6
3091,2
3092,4
3093,3
3094,3
3095,6
3096,5
3097,2
3098,3
3099,4
3100,6
3101,0
3102,3
3103,3
3104,3
3105,3
3106,5
3107,4
3108,4
3109,5
3110,2
3111,0
3112,3
3113,2
3114,3
3115,6
3116,2
3117,6
3118,5
3119,4
3120,1
3121,4
3122,6
3123,4
3124,6
3125,3
3126,2
3127,6
3128,4
3129,4
3130,4
3131,0
3132,6
3133,4
3134,2
3135,4
3136,5
3137,4
3138,3
3139,6
3140,5
3141,5
3142,3
3143,6
3144,4
3145,3
3146,3
3147,2
3148,3
3149,3
3150,3
3151,2
3152,2
3153,3
3154,6
3155,3
3156,2
3157,3
3158,3
3159,0
3160,4
3161,4
3162,6
3163,6
3164,5
3165,0
3166,4
3167,2
3168,6
3169,3
3170,5
3171,0
3172,2
3173,6
3174,3
3175,3
3176,6
3177,5
3178,0
3179,4
3180,0
3181,4
3182,3
3183,6
3184,5
3185,4
3186,4
3187,5
3188,3
3189,3
3190,6
3191,5
3192,2
3193,6
3194,5
3195,2
3196,4
3197,5
3198,6
3199,0
3200,3
3201,2
3202,3
3203,6
3204,6
3205,3
3206,4
3207,4
3208,2
3209,4
3210,2
3211,6
3212,2
3213,0
3214,4
3215,4
3216,0
3217,0
3218,0
3219,6
3220,3
3221,5
3222,6
3223,1
3224,4
3225,3
3226,3
3227,5
3228,6
3229,4
3230,6
3231,0
3232,4
3233,2
3234,6
3235,4
3236,5
3237,3
3238,0
3239,0
3240,5
3241,6
3242,3
3243,3
3244,3
3245,5
3246,2
3247,4
3248,3
3249,4
3250,0
3251,2
3252,3
3253,5
3254,3
3255,6
3256,4
3257,2
3258,3
3259,4
3260,5
3261,5
3262,6
3263,5
3264,3
3265,4
3266,3
3267,4
3268,4
3269,3
3270,0
3271,6
3272,6
3273,6
3274,0
3275,5
3276,4
3277,3
3278,6
3279,3
3280,2
3281,2
3282,3
3283,5
3284,4
3285,3
3286,4
3287,4
3288,6
3289,4
3290,5
3291,6
3292,6
3293,4
3294,4
3295,3
3296,5
3297,4
3298,6
3299,2
3300,6
3301,6
3302,4
3303,3
3304,3
3305,3
3306,4
3307,4
3308,6
3309,0
3310,2
3311,0
3312,4
3313,3
3314,3
3315,0
3316,6
3317,4
3318,4
3319,3
3320,4
3321,5
3322,2
3323,5
3324,2
3325,0
3326,6
3327,5
3328,6
3329,1
3330,4
3331,3
3332,5
3333,3
3334,4
3335,3
3336,2
3337,4
3338,3
3339,3
3340,3
3341,6
3342,6
3343,0
3344,5
3345,4
3346,4
3347,3
3348,1
3349,5
3350,6
3351,4
3352,0
3353,5
3354,3
3355,6
3356,4
3357,0
3358,6
3359,4
3360,3
3361,2
3362,3
3363,0
3364,6
3365,6
3366,0
3367,3
3368,2
3369,4
3370,0
3371,5
3372,3
3373,6
3374,6
3375,4
3376,3
3377,4
3378,0
3379,4
3380,0
3381,2
3382,6
3383,4
3384,3
3385,4
3386,0
3387,3
3388,2
3389,2
3390,5
3391,5
3392,2
3393,5
3394,0
3395,2
3396,2
3397,3
3398,6
3399,3
3400,3
3401,4
3402,4
3403,4
3404,0
3405,2
3406,0
3407,6
3408,6
3409,6
3410,6
3411,5
3412,2
3413,5
3414,3
3415,6
3416,0
3417,4
3418,4
3419,4
3420,3
3421,4
3422,2
3423,4
3424,5
3425,4
3426,3
3427,4
3428,3
3429,2
3430,4
3431,2
3432,3
3433,2
3434,3
3435,4
3436,3
3437,4
3438,5
3439,4
3440,5
3441,6
3442,0
3443,5
3444,5
3445,2
3446,2
3447,2
3448,3
3449,4
3450,5
3451,5
3452,3
3453,6
3454,3
3455,6
3456,6
3457,2
3458,3
3459,3
3460,2
3461,3
3462,5
3463,3
3464,4
3465,5
3466,2
3467,0
3468,5
3469,3
3470,1
3471,5
3472,2
3473,0
3474,3
3475,4
3476,4
3477,3
3478,4
3479,6
3480,3
3481,4
3482,4
3483,6
3484,3
3485,6
3486,3
3487,6
3488,6
3489,6
3490,3
3491,2
3492,0
3493,2
3494,4
3495,6
3496,0
3497,2
3498,4
3499,1
3500,5
3501,6
3502,0
3503,0
3504,5
3505,6
3506,5
3507,0
3508,6
3509,0
3510,0
3511,6
3512,6
3513,4
3514,3
3515,0
3516,1
3517,0
3518,6
3519,3
3520,6
3521,6
3522,6
3523,0
3524,5
3525,4
3526,4
3527,5
3528,3
3529,3
3530,5
3531,3
3532,0
3533,4
3534,4
3535,5
3536,3
3537,4
3538,6
3539,3
3540,3
3541,3
3542,5
3543,3
3544,0
3545,6
3546,5
3547,4
3548,2
3549,3
3550,3
3551,3
3552,1
3553,0
3554,3
3555,3
3556,0
3557,5
3558,5
3559,4
3560,6
3561,6
3562,6
3563,2
3564,6
3565,6
3566,3
3567,4
3568,4
3569,0
3570,1
3571,5
3572,2
3573,0
3574,3
3575,5
3576,5
3577,6
3578,2
3579,6
3580,4
3581,6
3582,6
3583,3
3584,3
3585,4
3586,3
3587,4
3588,0
3589,6
3590,1
3591,4
3592,2
3593,0
3594,5
3595,0
3596,6
3597,3
3598,0
3599,3
3600,3
3601,3
3602,6
3603,4
3604,4
3605,6
3606,0
3607,5
3608,4
3609,2
3610,3
3611,6
3612,0
3613,6
3614,3
3615,2
3616,5
3617,6
3618,6
3619,0
3620,4
3621,6
3622,6
3623,2
3624,1
3625,3
3626,5
3627,0
3628,0
3629,0
3630,4
3631,6
3632,2
3633,0
3634,6
3635,4
3636,3
3637,6
3638,6
3639,3
3640,4
3641,2
3642,3
3643,0
3644,0
3645,5
3646,5
3647,6
3648,6
3649,4
3650,6
3651,5
3652,6
3653,6
3654,2
3655,0
3656,3
3657,5
3658,6
3659,0
3660,6
3661,1
3662,5
3663,6
3664,3
3665,4
3666,6
3667,2
3668,5
3669,3
3670,5
3671,3
3672,5
3673,2
3674,6
3675,6
3676,6
3677,2
3678,3
3679,3
3680,3
3681,5
3682,0
3683,6
3684,6
3685,6
3686,6
3687,5
3688,4
3689,2
3690,5
3691,3
3692,6
3693,6
3694,3
3695,3
3696,5
3697,5
3698,5
3699,3
3700,0
3701,3
3702,0
3703,0
3704,3
3705,6
3706,3
3707,4
3708,3
3709,6
3710,6
3711,3
3712,5
3713,4
3714,2
3715,0
3716,4
3717,3
3718,3
3719,3
3720,6
3721,3
3722,4
3723,4
3724,5
3725,0
3726,6
3727,6
3728,3
3729,0
3730,2
3731,3
3732,3
3733,4
3734,4
3735,6
3736,3
3737,6
3738,6
3739,2
3740,6
3741,6
3742,6
3743,3
3744,6
3745,5
3746,5
3747,0
3748,6
3749,3
3750,4
3751,5
3752,3
3753,5
3754,6
3755,6
3756,4
3757,5
3758,3
3759,6
3760,3
3761,5
3762,0
3763,3
3764,6
3765,2
3766,6
3767,4
3768,1
3769,4
3770,4
3771,6
3772,6
3773,6
3774,6
3775,6
3776,5
3777,2
3778,4
3779,5
3780,3
3781,5
3782,6
3783,4
3784,4
3785,5
3786,5
3787,6
3788,2
3789,3
3790,2
3791,0
3792,4
3793,2
3794,4
3795,0
3796,0
3797,5
3798,6
3799,0
3800,6
3801,6
3802,5
3803,4
3804,0
3805,6
3806,6
3807,3
3808,6
3809,6
3810,4
3811,4
3812,2
3813,5
3814,6
3815,4
3816,2
3817,1
3818,5
3819,3
3820,3
3821,4
3822,5
3823,1
3824,4
3825,4
3826,0
3827,5
3828,3
3829,0
3830,2
3831,4
3832,0
3833,3
3834,5
3835,3
3836,3
3837,6
3838,0
3839,6
3840,2
3841,3
3842,6
3843,4
3844,4
3845,5
3846,3
3847,3
3848,3
3849,3
3850,3
3851,0
3852,3
3853,6
3854,4
3855,5
3856,6
3857,4
3858,2
3859,4
3860,3
3861,2
3862,5
3863,4
3864,6
3865,3
3866,3
3867,0
3868,3
3869,6
3870,0
3871,4
3872,4
3873,6
3874,6
3875,4
3876,0
3877,6
3878,3
3879,6
3880,2
3881,4
3882,3
3883,6
3884,4
3885,0
3886,3
3887,3
3888,0
3889,6
3890,2
3891,0
3892,0
3893,0
3894,0
3895,0
3896,4
3897,6
3898,6
3899,3
3900,6
3901,6
3902,0
3903,5
3904,4
3905,4
3906,3
3907,6
3908,2
3909,6
3910,3
3911,6
3912,4
3913,2
3914,4
3915,0
3916,4
3917,6
3918,4
3919,3
3920,6
3921,3
3922,5
3923,4
3924,6
3925,5
3926,6
3927,5
3928,0
3929,2
3930,4
3931,6
3932,0
3933,2
3934,4
3935,0
3936,3
3937,3
3938,0
3939,0
3940,3
3941,5
3942,0
3943,6
3944,5
3945,6
3946,0
3947,3
3948,4
3949,3
3950,2
3951,3
3952,3
3953,4
3954,6
3955,3
3956,4
3957,4
3958,6
3959,2
3960,2
3961,3
3962,3
3963,6
3964,4
3965,0
3966,3
3967,5
3968,3
3969,3
3970,3
3971,5
3972,2
3973,1
3974,6
3975,3
3976,5
3977,6
3978,3
3979,3
3980,0
3981,5
3982,3
3983,2
3984,4
3985,6
3986,2
3987,4
3988,5
3989,0
3990,4
3991,3
3992,6
3993,3
3994,6
3995,6
3996,6
3997,6
3998,3
3999,4
4000,3
4001,4
4002,0
4003,0
4004,6
4005,5
4006,6
4007,4
4008,5
4009,1
4010,0
4011,2
4012,6
4013,3
4014,5
4015,3
4016,6
4017,2
4018,6
4019,5
4020,3
4021,6
4022,6
4023,4
4024,3
4025,3
4026,5
4027,0
4028,6
4029,3
4030,6
4031,4
4032,6
4033,3
4034,6
4035,6
4036,0
4037,2
4038,3
4039,3
4040,4
4041,5
4042,6
4043,0
4044,4
4045,5
4046,0
4047,0
4048,5
4049,4
4050,4
4051,4
4052,6
4053,2
4054,5
4055,3
4056,3
4057,4
4058,4
4059,3
4060,6
4061,3
4062,6
4063,2
4064,4
4065,3
4066,5
4067,0
4068,6
4069,0
4070,4
4071,6
4072,5
4073,3
4074,6
4075,6
4076,4
4077,5
4078,6
4079,6
4080,1
4081,4
4082,0
4083,4
4084,6
4085,6
4086,2
4087,2
4088,3
4089,3
4090,2
4091,4
4092,3
4093,4
4094,3
4095,0
4096,5
4097,6
4098,5
4099,2
4100,3
4101,4
4102,0
4103,4
4104,0
4105,2
4106,4
4107,5
4108,0
4109,6
4110,0
4111,5
4112,4
4113,4
4114,5
4115,6
4116,5
4117,6
4118,3
4119,3
4120,6
4121,4
4122,3
4123,5
4124,3
4125,6
4126,4
4127,3
4128,4
4129,3
4130,3
4131,4
4132,4
4133,0
4134,6
4135,4
4136,2
4137,3
4138,3
4139,6
4140,6
4141,6
4142,3
4143,6
4144,4
4145,4
4146,4
4147,0
4148,4
4149,2
4150,0
4151,3
4152,3
4153,4
4154,6
4155,0
4156,3
4157,0
4158,2
4159,5
4160,3
4161,4
4162,6
4163,6
4164,4
4165,0
4166,6
4167,5
4168,0
4169,2
4170,5
4171,5
4172,0
4173,0
4174,3
4175,3
4176,5
4177,2
4178,3
4179,3
4180,4
4181,0
4182,6
4183,3
4184,3
4185,0
4186,3
4187,4
4188,3
4189,3
4190,6
4191,3
4192,6
4193,4
4194,3
4195,4
4196,3
4197,5
4198,0
4199,0
4200,4
4201,0
4202,0
4203,3
4204,1
4205,3
4206,6
4207,6
4208,0
4209,3
4210,5
4211,6
4212,3
4213,6
4214,5
4215,1
4216,5
4217,5
4218,4
4219,4
4220,4
4221,2
4222,6
4223,0
4224,4
4225,0
4226,2
4227,6
4228,3
4229,6
4230,6
4231,4
4232,2
4233,6
4234,3
4235,5
4236,1
4237,6
4238,2
4239,0
4240,5
4241,3
4242,3
4243,4
4244,3
4245,3
4246,3
4247,3
4248,6
4249,6
4250,3
4251,0
4252,0
4253,4
4254,0
4255,3
4256,0
4257,4
4258,4
4259,3
4260,2
4261,4
4262,6
4263,3
4264,6
4265,3
4266,0
4267,3
4268,0
4269,4
4270,4
4271,5
4272,3
4273,0
4274,4
4275,3
4276,4
4277,5
4278,0
4279,0
4280,5
4281,5
4282,0
4283,2
4284,0
4285,3
4286,0
4287,6
4288,5
4289,3
4290,3
4291,5
4292,2
4293,3
4294,2
4295,3
4296,1
4297,0
4298,3
4299,0
4300,3
4301,3
4302,3
4303,6
4304,6
4305,3
4306,6
4307,4
4308,6
4309,3
4310,6
4311,2
4312,4
4313,5
4314,6
4315,5
4316,3
4317,5
4318,4
4319,5
4320,0
4321,3
4322,3
4323,6
4324,3
4325,4
4326,0
4327,2
4328,0
4329,4
4330,6
4331,2
4332,4
4333,3
4334,5
4335,3
4336,1
4337,5
4338,3
4339,4
4340,0
4341,6
4342,6
4343,2
4344,6
4345,0
4346,4
4347,5
4348,4
4349,3
4350,6
4351,4
4352,4
4353,2
4354,6
4355,6
4356,0
4357,3
4358,3
4359,5
4360,3
4361,6
4362,4
4363,6
4364,5
4365,4
4366,3
4367,4
4368,6
4369,4
4370,3
4371,5
4372,2
4373,4
4374,4
4375,4
4376,3
4377,4
4378,4
4379,3
4380,0
4381,4
4382,0
4383,3
4384,3
4385,4
4386,3
4387,5
4388,6
4389,2
4390,4
4391,3
4392,6
4393,3
4394,3
4395,6
4396,3
4397,0
4398,5
4399,6
4400,0
4401,0
4402,6
4403,6
4404,2
4405,2
4406,0
4407,2
4408,3
4409,0
4410,3
4411,5
4412,6
4413,6
4414,3
4415,3
4416,6
4417,4
4418,3
4419,1
4420,2
4421,2
4422,4
4423,2
4424,6
4425,3
4426,3
4427,3
4428,2
4429,0
4430,3
4431,2
4432,6
4433,3
4434,5
4435,5
4436,3
4437,4
4438,3
4439,5
4440,6
4441,4
4442,6
4443,3
4444,6
4445,3
4446,4
4447,4
4448,5
4449,3
4450,5
4451,6
4452,2
4453,3
4454,2
4455,0
4456,3
4457,2
4458,3
4459,3
4460,3
4461,2
4462,5
4463,2
4464,5
4465,2
4466,3
4467,3
4468,3
4469,5
4470,6
4471,4
4472,5
4473,4
4474,1
4475,5
4476,2
4477,6
4478,6
4479,6
4480,3
4481,5
4482,0
4483,4
4484,5
4485,0
4486,3
4487,4
4488,6
4489,2
4490,3
4491,6
4492,6
4493,6
4494,4
4495,3
4496,5
4497,3
4498,6
4499,3
4500,6
4501,0
4502,0
4503,5
4504,3
4505,6
4506,3
4507,2
4508,3
4509,4
4510,4
4511,4
4512,3
4513,0
4514,6
4515,5
4516,0
4517,3
4518,5
4519,4
4520,3
4521,3
4522,3
4523,3
4524,2
4525,0
4526,6
4527,6
4528,2
4529,6
4530,0
4531,4
4532,2
4533,5
4534,5
4535,6
4536,4
4537,2
4538,3
4539,4
4540,6
4541,6
4542,5
4543,5
4544,3
4545,2
4546,4
4547,6
4548,6
4549,2
4550,3
4551,2
4552,0
4553,3
4554,4
4555,3
4556,4
4557,6
4558,3
4559,3
4560,3
4561,0
4562,4
4563,3
4564,5
4565,6
4566,3
4567,3
4568,4
4569,3
4570,3
4571,6
4572,4
4573,0
4574,6
4575,3
4576,2
4577,6
4578,6
4579,2
4580,3
4581,5
4582,5
4583,6
4584,0
4585,3
4586,6
4587,4
4588,3
4589,3
4590,3
4591,2
4592,3
4593,3
4594,4
4595,0
4596,2
4597,6
4598,3
4599,4
4600,3
4601,4
4602,6
4603,2
4604,6
4605,2
4606,5
4607,4
4608,5
4609,6
4610,5
4611,3
4612,6
4613,0
4614,3
4615,3
4616,5
4617,3
4618,5
4619,4
4620,0
4621,5
4622,6
4623,2
4624,5
4625,2
4626,4
4627,5
4628,6
4629,4
4630,3
4631,6
4632,6
4633,0
4634,3
4635,3
4636,4
4637,5
4638,6
4639,2
4640,2
4641,4
4642,2
4643,4
4644,0
4645,6
4646,0
4647,4
4648,0
4649,3
4650,2
4651,2
4652,3
4653,6
4654,3
4655,4
4656,5
4657,0
4658,3
4659,3
4660,3
4661,4
4662,6
4663,2
4664,2
4665,4
4666,5
4667,3
4668,5
4669,6
4670,5
4671,4
4672,2
4673,6
4674,4
4675,1
4676,0
4677,5
4678,3
4679,1
4680,2
4681,5
4682,0
4683,3
4684,3
4685,5
4686,2
4687,6
4688,4
4689,4
4690,6
4691,4
4692,3
4693,0
4694,6
4695,6
4696,6
4697,6
4698,2
4699,3
4700,4
4701,6
4702,0
4703,5
4704,6
4705,3
4706,5
4707,3
4708,6
4709,4
4710,6
4711,2
4712,4
4713,4
4714,3
4715,3
4716,6
4717,4
4718,0
4719,5
4720,6
4721,5
4722,2
4723,5
4724,4
4725,0
4726,4
4727,6
4728,3
4729,6
4730,6
4731,5
4732,2
4733,3
4734,3
4735,0
4736,6
4737,0
4738,3
4739,4
4740,0
4741,0
4742,3
4743,3
4744,6
4745,5
4746,2
4747,2
4748,2
4749,4
4750,2
4751,6
4752,3
4753,5
4754,6
4755,3
4756,3
4757,6
4758,2
4759,0
4760,6
4761,3
4762,3
4763,6
4764,3
4765,2
4766,3
4767,6
4768,3
4769,4
4770,3
4771,3
4772,3
4773,0
4774,2
4775,5
4776,5
4777,3
4778,4
4779,6
4780,5
4781,6
4782,6
4783,3
4784,2
4785,6
4786,0
4787,6
4788,2
4789,5
4790,2
4791,6
4792,5
4793,5
4794,3
4795,3
4796,3
4797,4
4798,2
4799,3
4800,3
4801,0
4802,2
4803,3
4804,4
4805,3
4806,6
4807,4
4808,4
4809,4
4810,3
4811,1
4812,6
4813,6
4814,4
4815,0
4816,3
4817,3
4818,6
4819,3
4820,4
4821,3
4822,3
4823,3
4824,3
4825,3
4826,6
4827,2
4828,2
4829,4
4830,3
4831,0
4832,3
4833,3
4834,0
4835,2
4836,3
4837,4
4838,5
4839,2
4840,2
4841,4
4842,5
4843,3
4844,3
4845,5
4846,6
4847,4
4848,4
4849,4
4850,2
4851,0
4852,6
4853,1
4854,3
4855,6
4856,3
4857,3
4858,6
4859,5
4860,3
4861,5
4862,3
4863,2
4864,4
4865,6
4866,3
4867,4
4868,3
4869,0
4870,6
4871,0
4872,6
4873,6
4874,5
4875,0
4876,6
4877,4
4878,6
4879,2
4880,0
4881,2
4882,6
4883,0
4884,6
4885,5
4886,4
4887,4
4888,5
4889,0
4890,4
4891,4
4892,6
4893,0
4894,5
4895,4
4896,0
4897,2
4898,4
4899,2
4900,2
4901,4
4902,3
4903,2
4904,6
4905,2
4906,6
4907,2
4908,6
4909,4
4910,6
4911,3
4912,6
4913,4
4914,0
4915,2
4916,2
4917,2
4918,2
4919,6
4920,6
4921,0
4922,3
4923,5
4924,5
4925,0
4926,3
4927,3
4928,0
4929,3
4930,0
4931,6
4932,4
4933,3
4934,6
4935,3
4936,5
4937,0
4938,6
4939,2
4940,0
4941,6
4942,5
4943,5
4944,2
4945,3
4946,0
4947,6
4948,6
4949,3
4950,0
4951,6
4952,3
4953,0
4954,2
4955,4
4956,6
4957,3
4958,3
4959,5
4960,2
4961,3
4962,1
4963,0
4964,6
4965,0
4966,6
4967,3
4968,3
4969,5
4970,5
4971,4
4972,6
4973,0
4974,0
4975,3
4976,4
4977,3
4978,4
4979,6
4980,3
4981,4
4982,3
4983,4
4984,3
4985,4
4986,6
4987,3
4988,1
4989,2
4990,2
4991,6
4992,6
4993,2
4994,2
4995,6
4996,3
4997,6
4998,0
4999,4
5000,6
5001,2
5002,3
5003,3
5004,6
5005,6
5006,6
5007,4
5008,0
5009,6
5010,6
5011,2
5012,2
5013,3
5014,2
5015,3
5016,6
5017,4
5018,3
5019,3
5020,6
5021,0
5022,4
5023,3
5024,6
5025,6
5026,5
5027,4
5028,4
5029,5
5030,2
5031,2
5032,6
5033,3
5034,3
5035,0
5036,4
5037,5
5038,5
5039,4
5040,4
5041,4
5042,2
5043,6
5044,4
5045,6
5046,2
5047,5
5048,3
5049,3
5050,6
5051,5
5052,6
5053,3
5054,0
5055,0
5056,1
5057,4
5058,0
5059,6
5060,4
5061,3
5062,3
5063,0
5064,2
5065,0
5066,0
5067,4
5068,4
5069,0
5070,4
5071,5
5072,4
5073,6
5074,4
5075,2
5076,1
5077,6
5078,6
5079,4
5080,4
5081,2
5082,2
5083,4
5084,6
5085,6
5086,6
5087,4
5088,2
5089,2
5090,3
5091,4
5092,4
5093,0
5094,3
5095,6
5096,5
5097,5
5098,0
5099,6
5100,3
5101,0
5102,5
5103,0
5104,2
5105,4
5106,3
5107,5
5108,6
5109,3
5110,3
5111,6
5112,4
5113,6
5114,3
5115,6
5116,6
5117,5
5118,3
5119,2
5120,5
5121,0
5122,4
5123,6
5124,5
5125,6
5126,6
5127,2
5128,3
5129,2
5130,4
5131,3
5132,4
5133,3
5134,3
5135,3
5136,2
5137,3
5138,4
5139,1
5140,4
5141,6
5142,2
5143,3
5144,5
5145,3
5146,3
5147,4
5148,6
5149,2
5150,6
5151,5
5152,6
5153,6
5154,3
5155,6
5156,4
5157,6
5158,5
5159,3
5160,3
5161,6
5162,6
5163,6
5164,6
5165,6
5166,3
5167,6
5168,6
5169,4
5170,3
5171,5
5172,6
5173,4
5174,3
5175,5
5176,2
5177,4
5178,5
5179,0
5180,3
5181,0
5182,0
5183,2
5184,4
5185,6
5186,4
5187,3
5188,6
5189,0
5190,3
5191,4
5192,6
5193,2
5194,2
5195,6
5196,2
5197,4
5198,3
5199,5
5200,5
5201,6
5202,5
5203,5
5204,4
5205,4
5206,3
5207,3
5208,6
5209,3
5210,6
5211,5
5212,2
5213,6
5214,4
5215,2
5216,0
5217,3
5218,0
5219,3
5220,6
5221,0
5222,6
5223,5
5224,3
5225,3
5226,1
5227,2
5228,6
5229,6
5230,3
5231,6
5232,0
5233,6
5234,2
5235,6
5236,3
5237,0
5238,3
5239,4
5240,3
5241,3
5242,2
5243,4
5244,6
5245,6
5246,3
5247,4
5248,2
5249,2
5250,4
5251,4
5252,4
5253,2
5254,4
5255,5
5256,3
5257,6
5258,5
5259,5
5260,0
5261,4
5262,1
5263,2
5264,5
5265,2
5266,1
5267,4
5268,6
5269,0
5270,0
5271,5
5272,3
5273,3
5274,4
5275,6
5276,3
5277,4
5278,2
5279,6
5280,6
5281,0
5282,2
5283,3
5284,6
5285,5
5286,6
5287,1
5288,2
5289,5
5290,0
5291,3
5292,6
5293,6
5294,0
5295,3
5296,0
5297,5
5298,3
5299,5
5300,6
5301,5
5302,6
5303,4
5304,5
5305,6
5306,3
5307,3
5308,5
5309,6
5310,6
5311,3
5312,0
5313,6
5314,0
5315,0
5316,5
5317,5
5318,2
5319,3
5320,0
5321,3
5322,5
5323,6
5324,2
5325,3
5326,5
5327,3
5328,0
5329,6
5330,3
5331,5
5332,4
5333,3
5334,3
5335,3
5336,3
5337,2
5338,3
5339,6
5340,5
5341,3
5342,6
5343,5
5344,5
5345,3
5346,3
5347,3
5348,0
5349,3
5350,3
5351,4
5352,4
5353,4
5354,4
5355,2
5356,2
5357,3
5358,3
5359,6
5360,1
5361,0
5362,3
5363,6
5364,5
5365,4
5366,6
5367,4
5368,4
5369,6
5370,4
5371,4
5372,4
5373,4
5374,5
5375,3
5376,3
5377,0
5378,0
5379,2
5380,2
5381,0
5382,3
5383,3
5384,2
5385,6
5386,3
5387,4
5388,5
5389,2
5390,3
5391,6
5392,5
5393,2
5394,3
5395,6
5396,5
5397,4
5398,2
5399,3
5400,5
5401,3
5402,6
5403,5
5404,2
5405,5
5406,5
5407,0
5408,0
5409,2
5410,3
5411,3
5412,4
5413,6
5414,4
5415,6
5416,6
5417,5
5418,1
5419,4
5420,3
5421,3
5422,4
5423,4
5424,4
5425,0
5426,5
5427,4
5428,5
5429,2
5430,0
5431,0
5432,5
5433,6
5434,0
5435,2
5436,5
5437,3
5438,5
5439,3
5440,0
5441,0
5442,3
5443,0
5444,3
5445,6
5446,4
5447,6
5448,0
5449,6
5450,6
5451,3
5452,2
5453,6
5454,5
5455,3
5456,6
5457,4
5458,0
5459,5
5460,6
5461,5
5462,3
5463,6
5464,6
5465,3
5466,6
5467,0
5468,4
5469,0
5470,0
5471,5
5472,5
5473,0
5474,3
5475,6
5476,0
5477,5
5478,3
5479,5
5480,6
5481,5
5482,4
5483,6
5484,4
5485,6
5486,6
5487,4
5488,6
5489,4
5490,3
5491,2
5492,4
5493,2
5494,3
5495,3
5496,0
5497,6
5498,6
5499,0
5500,6
5501,3
5502,3
5503,3
5504,5
5505,5
5506,3
5507,3
5508,3
5509,2
5510,6
5511,3
5512,0
5513,4
5514,0
5515,6
5516,4
5517,5
5518,3
5519,5
5520,4
5521,2
5522,6
5523,6
5524,5
5525,4
5526,3
5527,5
5528,2
5529,5
5530,0
5531,5
5532,0
5533,4
5534,4
5535,3
5536,3
5537,3
5538,4
5539,2
5540,3
5541,2
5542,4
5543,4
5544,2
5545,1
5546,0
5547,3
5548,6
5549,3
5550,4
5551,1
5552,3
5553,4
5554,4
5555,6
5556,3
5557,3
5558,2
5559,0
5560,2
5561,3
5562,5
5563,6
5564,6
5565,0
5566,3
5567,5
5568,6
5569,4
5570,3
5571,6
5572,3
5573,3
5574,3
5575,4
5576,4
5577,2
5578,6
5579,6
5580,2
5581,5
5582,2
5583,3
5584,2
5585,3
5586,3
5587,3
5588,0
5589,2
5590,5
5591,6
5592,4
5593,3
5594,3
5595,3
5596,5
5597,0
5598,6
5599,5
5600,6
5601,6
5602,2
5603,6
5604,4
5605,3
5606,4
5607,3
5608,3
5609,3
5610,2
5611,2
5612,0
5613,6
5614,4
5615,6
5616,6
5617,2
5618,3
5619,2
5620,3
5621,6
5622,5
5623,6
5624,0
5625,5
5626,3
5627,6
5628,2
5629,4
5630,2
5631,4
5632,5
5633,4
5634,4
5635,3
5636,3
5637,4
5638,3
5639,3
5640,2
5641,2
5642,4
5643,5
5644,2
5645,3
5646,3
5647,0
5648,0
5649,4
5650,4
5651,0
5652,2
5653,3
5654,4
5655,6
5656,4
5657,5
5658,6
5659,3
5660,3
5661,5
5662,3
5663,4
5664,0
5665,4
5666,4
5667,3
5668,6
5669,3
5670,3
5671,6
5672,0
5673,3
5674,2
5675,0
5676,6
5677,5
5678,3
5679,3
5680,6
5681,0
5682,4
5683,3
5684,3
5685,5
5686,3
5687,5
5688,3
5689,3
5690,6
5691,6
5692,5
5693,6
5694,3
5695,4
5696,3
5697,0
5698,6
5699,2
5700,4
5701,3
5702,3
5703,5
5704,3
5705,4
5706,4
5707,6
5708,3
5709,0
5710,3
5711,6
5712,0
5713,3
5714,6
5715,0
5716,2
5717,6
5718,6
5719,0
5720,6
5721,3
5722,3
5723,3
5724,1
5725,0
5726,3
5727,3
5728,3
5729,3
5730,0
5731,5
5732,3
5733,0
5734,0
5735,6
5736,0
5737,3
5738,0
5739,3
5740,4
5741,3
5742,5
5743,2
5744,5
5745,3
5746,6
5747,6
5748,3
5749,0
5750,5
5751,4
5752,0
5753,4
5754,2
5755,3
5756,3
5757,2
5758,3
5759,0
5760,3
5761,3
5762,6
5763,3
5764,5
5765,3
5766,0
5767,4
5768,4
5769,0
5770,4
5771,3
5772,4
5773,6
5774,4
5775,3
5776,6
5777,2
5778,2
5779,3
5780,6
5781,2
5782,3
5783,2
5784,4
5785,3
5786,0
5787,4
5788,5
5789,3
5790,3
5791,5
5792,5
5793,3
5794,6
5795,4
